Area,species,species_number,height,crown_width,dbh,health,health_number
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Fair,2
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Fair,2
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Fair,2
4,Acerifolius,2,2.5,2.5,20,Good,3
1,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
5,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Fair,2
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Fair,2
2,Acerifolius,2,2.5,2.5,20,Fair,2
2,Acerifolius,2,2.5,2.5,20,Fair,2
2,Acerifolius,2,2.5,2.5,20,Fair,2
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
2,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
3,Acerifolius,2,2.5,2.5,20,Good,3
4,Acerifolius,2,2.5,2.5,40,Good,3
4,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
4,Acerifolius,2,2.5,2.5,40,Good,3
4,Acerifolius,2,2.5,2.5,40,Good,3
5,Acerifolius,2,2.5,2.5,40,Good,3
5,Acerifolius,2,2.5,2.5,40,Good,3
2,Acerifolius,2,2.5,2.5,40,Good,3
2,Acerifolius,2,2.5,2.5,40,Good,3
2,Acerifolius,2,2.5,2.5,40,Good,3
2,Acerifolius,2,2.5,2.5,40,Good,3
2,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
4,Acerifolius,2,2.5,2.5,40,Good,3
4,Acerifolius,2,2.5,2.5,40,Good,3
4,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
2,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Poor,4
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,40,Good,3
4,Acerifolius,2,2.5,2.5,40,Good,3
3,Acerifolius,2,8,2.5,40,Good,3
4,Acerifolius,2,8,2.5,40,Fair,2
5,Acerifolius,2,8,2.5,40,Good,3
3,Acerifolius,2,2.5,2.5,60,Good,3
3,Acerifolius,2,2.5,2.5,60,Good,3
3,Acerifolius,2,2.5,2.5,60,Good,3
3,Acerifolius,2,2.5,2.5,60,Good,3
4,Acerifolius,2,8,2.5,60,Good,3
4,Acerifolius,2,8,8,60,Good,3
4,Acerifolius,2,2.5,2.5,80,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Fair,2
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Poor,4
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
5,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,20,Good,3
4,Acerifolius X Discol,3,2.5,2.5,40,Good,3
4,Acerifolius X Discol,3,2.5,2.5,40,Fair,2
3,Acerifolius X Discolor,4,2.5,2.5,20,Good,3
3,Acerifolius X Discolor,4,2.5,2.5,20,Good,3
3,Acerifolius X Discolor,4,2.5,2.5,20,Good,3
3,Acerifolius X Discolor,4,2.5,2.5,20,Good,3
3,Acerifolius X Discolor,4,2.5,2.5,20,Good,3
3,Acerifolius X Discolor,4,2.5,2.5,20,Good,3
3,Acerifolius X Discolor,4,2.5,2.5,40,Good,3
1,Aesculus,5,2.5,2.5,20,Good,3
3,Aesculus,5,2.5,2.5,60,Good,3
2,Agglomerata,6,8,2.5,40,Good,3
5,Alba,7,2.5,2.5,20,Fair,2
4,Alba,7,2.5,2.5,20,Good,3
4,Alba,7,2.5,2.5,20,Good,3
4,Alba,7,2.5,2.5,20,Good,3
5,Alba,7,2.5,2.5,20,Good,3
5,Alba,7,2.5,2.5,20,Good,3
3,Alba,7,2.5,2.5,20,Good,3
3,Alba,7,2.5,2.5,20,Good,3
5,Alba,7,2.5,2.5,40,Good,3
3,Alba,7,2.5,2.5,40,Poor,4
3,Alba,7,2.5,2.5,40,Good,3
3,Alba,7,2.5,2.5,40,Good,3
4,Alba,7,8,8,60,Good,3
4,Alba,7,13,8,60,Good,3
3,Alba,7,13,8,60,Good,3
3,Alba,7,13,8,60,Good,3
4,Alba,7,13,8,100,Good,3
4,Alba,7,13,8,100,Good,3
5,Alba,7,2.5,2.5,40,Good,3
1,Alba,7,8,2.5,40,Good,3
1,Albes,8,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Fair,2
4,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Fair,2
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Fair,2
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
1,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
1,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
2,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
5,Angustifolia,9,2.5,2.5,20,Good,3
1,Angustifolia,9,2.5,2.5,20,Good,3
1,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Good,3
3,Angustifolia,9,2.5,2.5,20,Good,3
4,Angustifolia,9,2.5,2.5,20,Poor,4
4,Angustifolia,9,8,2.5,20,Good,3
4,Angustifolia,9,8,2.5,20,Good,3
3,Angustifolia,9,8,2.5,20,Good,3
3,Angustifolia,9,8,2.5,20,Good,3
4,Angustifolia,9,8,2.5,20,Fair,2
1,Angustifolia,9,8,2.5,20,Good,3
4,Angustifolia,9,8,2.5,20,Good,3
4,Angustifolia,9,8,2.5,20,Good,3
4,Angustifolia,9,8,2.5,20,Good,3
4,Angustifolia,9,8,2.5,20,Good,3
3,Angustifolia,9,8,2.5,20,Good,3
1,Angustifolia,9,8,2.5,20,Good,3
4,Angustifolia,9,8,8,20,Good,3
4,Angustifolia,9,8,8,20,Good,3
3,Angustifolia,9,8,8,20,Good,3
4,Angustifolia,9,8,8,20,Good,3
3,Angustifolia,9,8,8,20,Good,3
3,Angustifolia,9,8,8,20,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
5,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
3,Angustifolia,9,2.5,2.5,40,Good,3
2,Angustifolia,9,2.5,2.5,40,Good,3
2,Angustifolia,9,2.5,2.5,40,Fair,2
5,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
2,Angustifolia,9,2.5,2.5,40,Fair,2
1,Angustifolia,9,2.5,2.5,40,Good,3
5,Angustifolia,9,2.5,2.5,40,Good,3
3,Angustifolia,9,2.5,2.5,40,Fair,2
5,Angustifolia,9,2.5,2.5,40,Good,3
5,Angustifolia,9,2.5,2.5,40,Good,3
3,Angustifolia,9,2.5,2.5,40,Good,3
3,Angustifolia,9,2.5,2.5,40,Good,3
3,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
5,Angustifolia,9,2.5,2.5,40,Fair,2
1,Angustifolia,9,2.5,2.5,40,Good,3
2,Angustifolia,9,2.5,2.5,40,Good,3
2,Angustifolia,9,2.5,2.5,40,Good,3
3,Angustifolia,9,2.5,2.5,40,Good,3
5,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
4,Angustifolia,9,2.5,2.5,40,Good,3
1,Angustifolia,9,2.5,2.5,40,Good,3
5,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
3,Angustifolia,9,8,2.5,40,Good,3
1,Angustifolia,9,8,2.5,40,Good,3
3,Angustifolia,9,8,2.5,40,Fair,2
4,Angustifolia,9,8,2.5,40,Good,3
2,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
3,Angustifolia,9,8,2.5,40,Good,3
3,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
5,Angustifolia,9,8,2.5,40,Good,3
1,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
5,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Fair,2
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
3,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
2,Angustifolia,9,8,2.5,40,Good,3
3,Angustifolia,9,8,2.5,40,Good,3
4,Angustifolia,9,8,2.5,40,Good,3
5,Angustifolia,9,8,8,40,Good,3
1,Angustifolia,9,8,8,40,Fair,2
4,Angustifolia,9,8,8,40,Fair,2
4,Angustifolia,9,8,8,40,Fair,2
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
5,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
1,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
3,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
3,Angustifolia,9,8,8,40,Good,3
2,Angustifolia,9,8,8,40,Good,3
2,Angustifolia,9,8,8,40,Good,3
2,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
2,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Fair,2
3,Angustifolia,9,8,8,40,Fair,2
3,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Fair,2
3,Angustifolia,9,8,8,40,Good,3
3,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Fair,2
4,Angustifolia,9,8,8,40,Fair,2
4,Angustifolia,9,8,8,40,Good,3
2,Angustifolia,9,8,8,40,Good,3
2,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
1,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
2,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
3,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
2,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,8,8,40,Good,3
4,Angustifolia,9,13,8,40,Good,3
4,Angustifolia,9,13,8,40,Good,3
3,Angustifolia,9,13,8,40,Good,3
3,Angustifolia,9,13,8,40,Fair,2
5,Angustifolia,9,13,8,40,Good,3
3,Angustifolia,9,13,8,40,Good,3
3,Angustifolia,9,13,8,40,Good,3
4,Angustifolia,9,13,8,40,Good,3
2,Angustifolia,9,13,8,40,Good,3
4,Angustifolia,9,13,8,40,Good,3
5,Angustifolia,9,2.5,2.5,60,Good,3
5,Angustifolia,9,8,2.5,60,Fair,2
3,Angustifolia,9,8,2.5,60,Good,3
4,Angustifolia,9,8,2.5,60,Good,3
4,Angustifolia,9,8,2.5,60,Good,3
4,Angustifolia,9,8,2.5,60,Good,3
3,Angustifolia,9,8,2.5,60,Good,3
3,Angustifolia,9,8,2.5,60,Good,3
1,Angustifolia,9,8,2.5,60,Good,3
2,Angustifolia,9,8,2.5,60,Good,3
2,Angustifolia,9,8,2.5,60,Fair,2
3,Angustifolia,9,8,2.5,60,Good,3
4,Angustifolia,9,8,2.5,60,Fair,2
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
5,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
3,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
3,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
1,Angustifolia,9,8,8,60,Good,3
3,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
2,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
2,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
2,Angustifolia,9,8,8,60,Good,3
3,Angustifolia,9,8,8,60,Fair,2
4,Angustifolia,9,8,8,60,Fair,2
4,Angustifolia,9,8,8,60,Good,3
1,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Fair,2
3,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
2,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
5,Angustifolia,9,8,8,60,Fair,2
2,Angustifolia,9,8,8,60,Good,3
2,Angustifolia,9,8,8,60,Good,3
2,Angustifolia,9,8,8,60,Good,3
2,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
4,Angustifolia,9,8,8,60,Good,3
3,Angustifolia,9,8,8,60,Good,3
2,Angustifolia,9,8,8,60,Good,3
3,Angustifolia,9,8,8,60,Good,3
3,Angustifolia,9,8,8,60,Good,3
3,Angustifolia,9,13,8,60,Good,3
2,Angustifolia,9,13,8,60,Good,3
3,Angustifolia,9,13,8,60,Fair,2
3,Angustifolia,9,13,8,60,Fair,2
4,Angustifolia,9,13,8,60,Good,3
3,Angustifolia,9,13,8,60,Good,3
2,Angustifolia,9,13,8,60,Good,3
4,Angustifolia,9,13,8,60,Good,3
2,Angustifolia,9,13,8,60,Good,3
4,Angustifolia,9,13,8,60,Good,3
3,Angustifolia,9,13,8,60,Fair,2
3,Angustifolia,9,13,8,60,Good,3
2,Angustifolia,9,13,8,60,Fair,2
4,Angustifolia,9,13,8,60,Good,3
3,Angustifolia,9,13,8,60,Good,3
3,Angustifolia,9,13,8,60,Good,3
3,Angustifolia,9,13,8,60,Good,3
5,Angustifolia,9,8,2.5,80,Good,3
5,Angustifolia,9,8,2.5,80,Good,3
3,Angustifolia,9,8,2.5,80,Good,3
3,Angustifolia,9,8,2.5,80,Good,3
4,Angustifolia,9,8,2.5,80,Good,3
5,Angustifolia,9,8,8,80,Good,3
4,Angustifolia,9,8,8,80,Good,3
1,Angustifolia,9,8,8,80,Good,3
1,Angustifolia,9,8,8,80,Good,3
4,Angustifolia,9,8,8,80,Good,3
3,Angustifolia,9,8,8,80,Good,3
3,Angustifolia,9,8,8,80,Good,3
4,Angustifolia,9,8,8,80,Good,3
3,Angustifolia,9,8,8,80,Good,3
3,Angustifolia,9,8,8,80,Good,3
3,Angustifolia,9,8,8,80,Good,3
3,Angustifolia,9,8,8,80,Good,3
3,Angustifolia,9,8,8,80,Good,3
4,Angustifolia,9,13,8,80,Good,3
2,Angustifolia,9,13,8,80,Good,3
4,Angustifolia,9,13,8,80,Good,3
5,Angustifolia,9,13,8,80,Fair,2
4,Angustifolia,9,13,8,80,Fair,2
4,Angustifolia,9,13,8,80,Good,3
2,Angustifolia,9,13,8,80,Fair,2
4,Angustifolia,9,13,8,80,Fair,2
4,Angustifolia,9,13,8,80,Good,3
4,Angustifolia,9,13,8,80,Good,3
4,Angustifolia,9,23,18,80,Fair,2
4,Angustifolia,9,8,2.5,100,Good,3
4,Angustifolia,9,8,2.5,100,Poor,4
2,Angustifolia,9,8,2.5,100,Good,3
1,Angustifolia,9,8,8,100,Good,3
2,Angustifolia,9,8,8,100,Good,3
4,Angustifolia,9,8,8,100,Good,3
4,Angustifolia,9,8,8,100,Good,3
4,Angustifolia,9,8,8,100,Good,3
4,Angustifolia,9,8,8,100,Good,3
2,Angustifolia,9,13,8,100,Good,3
4,Angustifolia,9,13,8,100,Good,3
4,Angustifolia,9,13,8,100,Good,3
3,Angustirolia,10,2.5,2.5,20,Good,3
3,Angustirolia,10,2.5,2.5,20,Good,3
4,Annulata,11,2.5,2.5,20,Good,3
4,Annulata,11,8,8,20,Good,3
4,Annulata,11,8,2.5,40,Good,3
4,Annulata,11,8,8,60,Good,3
4,Annulata,11,8,8,60,Good,3
